episode,reward,loss,frequency,sigma
187,4.8399553298950195,15.016552925109863,0.675,71.5415606755308
188,8.007050514221191,7.979953765869141,0.675,68.83622442353749
189,3.71132755279541,22.966257095336914,0.675,50.48368017776723
190,6.929604530334473,13.209898948669434,0.675,58.115427208089905
191,5.5472307205200195,13.945300102233887,0.675,93.25855429197912
192,7.64028787612915,14.110316276550293,0.7,79.18716632220396
193,5.466758728027344,15.610963821411133,0.675,73.04272876785468
194,5.489336967468262,13.559212684631348,0.675,91.24911721635333
195,5.804938316345215,10.613512992858887,0.675,53.03616199365526
196,4.3125081062316895,8.670459747314453,0.675,95.91997585234913
197,6.462162494659424,10.657232284545898,0.7,38.22837300807822
198,5.136019706726074,13.625309944152832,0.675,55.160069410453936
199,8.555286407470703,22.04876136779785,0.675,86.51586949812591
200,4.219080924987793,16.541881561279297,0.675,50.07374568953686
201,7.159642219543457,5.568541049957275,0.675,51.8187250062418
202,9.158533096313477,1.1002767086029053,0.675,77.70670292707119
203,7.062199592590332,11.67503547668457,0.675,71.89212443603952
204,4.389946937561035,6.2791314125061035,0.675,44.98350368198567
205,3.779630661010742,2.9407870769500732,0.675,57.9294340681378
206,6.1064252853393555,7.765097141265869,0.675,56.366006534679194
207,7.8664751052856445,11.897855758666992,0.7,67.76957448132731
208,9.400108337402344,15.261183738708496,0.7,54.702556259115894
209,9.67259407043457,4.487411975860596,0.675,72.43125929779792
210,3.6525888442993164,15.2260160446167,0.675,45.68532239327224
211,7.814278602600098,15.354215621948242,0.675,63.69243150996023
212,9.102899551391602,-5.757879257202148,0.7,91.34747129061734
213,4.531046390533447,8.58496379852295,0.7,33.50326059478687
214,5.5736083984375,6.809268951416016,0.7,79.28021420536173
215,8.783363342285156,3.05006742477417,0.7,66.7136024017212
216,4.732141494750977,6.5188374519348145,0.675,53.988712707071684
217,9.6856689453125,13.63653564453125,0.7,56.71332935465545
218,5.877501487731934,10.67417049407959,0.675,56.1949253320983
219,3.7243142127990723,18.676349639892578,0.675,39.82075318324178
220,6.630953788757324,14.528403282165527,0.7,49.278350930786694
221,7.304234981536865,11.129000663757324,0.7,62.1558061923318
222,9.204794883728027,10.40606689453125,0.675,65.36263034483082
223,5.973064422607422,12.055743217468262,0.7,81.70795027615664
224,8.96121597290039,16.83800506591797,0.675,61.839433311830646
225,3.4984145164489746,14.91538143157959,0.7,30.95150930933665
226,4.685108661651611,16.341047286987305,0.675,57.0169964554898
227,9.196615219116211,3.816650390625,0.7,80.72825878038195
228,5.646012783050537,12.324630737304688,0.675,56.33921646915072
229,6.9554853439331055,19.08875274658203,0.7,62.99254761738863
230,8.61907958984375,5.572752952575684,0.7,82.76829650707926
231,8.07553768157959,14.475944519042969,0.7,72.0056675361163
232,5.497396945953369,2.292013645172119,0.675,67.14530614569514
233,6.68161153793335,12.838714599609375,0.675,78.43776068248013
234,4.917363166809082,12.5653076171875,0.725,40.538085060282974
235,9.061849594116211,18.437320709228516,0.675,85.95102143011003
236,7.5292277336120605,11.347090721130371,0.675,60.1995570484146
237,5.502074718475342,21.58977508544922,0.675,75.64200167575227
238,4.500773906707764,14.403359413146973,0.675,57.40915839648507
239,5.565343856811523,20.182968139648438,0.7,72.4478893872872
240,4.93144416809082,17.282665252685547,0.7,77.72022098820145
241,5.019413948059082,22.395401000976562,0.7,77.96457189149672
242,5.633571624755859,8.281913757324219,0.7,79.90858220949617
243,4.915953159332275,17.41122055053711,0.7,39.01181943903599
244,4.839718341827393,19.16863250732422,0.675,50.986582459188924
245,6.80898380279541,15.80755615234375,0.675,76.65944716120636
246,7.197909355163574,10.730090141296387,0.675,53.18001448295752
247,4.555994033813477,19.58885955810547,0.7,61.583069473565324
248,5.456509113311768,15.68061637878418,0.675,54.56233948138776
249,7.064328670501709,17.078800201416016,0.7,52.29328195999804
250,5.294850826263428,15.927343368530273,0.675,65.26839618398115
251,4.922123908996582,17.385868072509766,0.675,55.47868294516004
252,7.9547553062438965,12.840032577514648,0.7,93.93867305442367
253,8.947864532470703,11.077386856079102,0.7,85.63957495319191
254,9.297690391540527,16.49024200439453,0.675,73.97136821018779
255,6.272549629211426,13.533151626586914,0.675,74.6822508543039
256,7.383664608001709,2.559739351272583,0.7,62.55964274246052
257,6.706148147583008,18.41426658630371,0.675,97.81079505976544
258,6.9007697105407715,10.785360336303711,0.7,58.818688893515585
259,5.662243843078613,17.769460678100586,0.725,48.097929980778595
260,3.651613235473633,9.61054801940918,0.675,75.00778255750754
261,8.517126083374023,6.270493507385254,0.675,68.14238786514107
262,6.54090690612793,19.127744674682617,0.7,55.28252790951367
263,6.433099269866943,8.867300033569336,0.7,43.05263216371259
264,6.626152515411377,19.545242309570312,0.675,61.62352797382387
265,5.0615057945251465,16.62562370300293,0.675,65.0906032477233
266,7.523767471313477,3.096003293991089,0.7,71.89361121306837
267,5.9905290603637695,9.827655792236328,0.7,54.19375532637802
268,14.755180358886719,7.820530414581299,0.675,65.54129825277258
269,3.319490432739258,12.91457748413086,0.675,96.0811221220017
270,4.152061462402344,13.438359260559082,0.675,57.25840711089503
271,7.9639739990234375,20.403560638427734,0.7,53.04055201658822
272,4.012178421020508,11.4976806640625,0.675,72.18330209734992
273,7.26060676574707,21.10870933532715,0.675,81.03677450987222
274,4.647310256958008,16.242530822753906,0.675,60.687032213978185
275,5.832768440246582,16.694091796875,0.675,43.415823881607764
276,7.324005126953125,16.315671920776367,0.675,111.20681757846998
277,3.074728012084961,18.47856330871582,0.725,21.20338087445696
278,7.455870628356934,11.01508903503418,0.7,43.55951725083073
279,0.8828015327453613,14.141369819641113,0.675,59.240409345713665
280,6.103938102722168,19.492937088012695,0.675,73.76728079030343
281,10.334315299987793,14.78088665008545,0.7,71.71630869603521
282,5.194129943847656,4.199233055114746,0.675,106.91358849706737
283,5.346909046173096,10.231874465942383,0.7,68.29242382125514
284,5.323758602142334,15.260854721069336,0.675,44.998438710829284
285,7.6483845710754395,15.97950553894043,0.675,73.38364495551639
286,7.357958793640137,15.578031539916992,0.7,71.36815398803867
287,3.2683475017547607,5.709468841552734,0.7,62.503102554929995
288,2.312894582748413,14.70109748840332,0.675,70.83819854527445
289,7.173503875732422,21.63361167907715,0.675,73.8491143934119
290,5.745232582092285,6.825074195861816,0.7,57.49751317144594
291,3.5861968994140625,13.261606216430664,0.7,42.63507012682565
292,9.170806884765625,3.0478262901306152,0.675,70.194526071261
293,5.453408241271973,8.019795417785645,0.675,79.18476447310856
294,8.067242622375488,7.70142936706543,0.675,58.0332680503888
295,1.948999047279358,7.2107977867126465,0.675,105.45021197282583
296,3.3028059005737305,9.481586456298828,0.675,77.88200182240317
297,7.420915603637695,6.474104404449463,0.7,46.81804571743314
298,4.9474616050720215,3.421123743057251,0.7,43.79834802868643
299,6.4049859046936035,2.3898582458496094,0.675,79.04359235490402
300,7.173635959625244,0.3067542314529419,0.7,87.44802290945553
301,3.7865400314331055,1.6690360307693481,0.7,39.93431012816009
302,4.232852935791016,5.414595603942871,0.675,63.715112112970864
303,5.635703086853027,0.7957915663719177,0.725,37.03658705376034
304,9.260929107666016,0.18113267421722412,0.7,65.92008284265465
305,3.1095917224884033,-6.155945301055908,0.675,89.78832811856181
306,5.834146499633789,-4.083042621612549,0.675,73.83476576070657
307,3.436523199081421,-5.325730800628662,0.7,57.07858073585871
308,4.058022499084473,0.3407541513442993,0.675,43.99511423747653
309,11.056102752685547,-10.761691093444824,0.7,77.08263765724746
310,4.617768287658691,10.948742866516113,0.7,35.428530595507034
311,5.921341419219971,-2.234067916870117,0.7,41.89923275530594
312,10.287948608398438,-12.959792137145996,0.7,53.58508502703134
313,9.902624130249023,0.7924330234527588,0.7,61.184630746285826
314,8.592235565185547,-13.0217924118042,0.7,68.37684792192985
315,4.331663608551025,-10.725258827209473,0.675,42.70519277548006
316,3.4452667236328125,-1.9741079807281494,0.675,83.61589635309313
317,4.131572246551514,-4.1921844482421875,0.675,51.40045001174412
318,4.150714874267578,-1.0688958168029785,0.675,27.36710780390631
319,5.922105312347412,0.8103393316268921,0.7,71.4979581142756
320,6.282182693481445,-0.3994140923023224,0.7,78.84100937674417
321,6.381772518157959,1.7092607021331787,0.675,87.17362024009525
322,13.366094589233398,-0.7652592658996582,0.7,92.74381236852776
323,5.3232269287109375,-11.718204498291016,0.675,50.57324583795926
324,4.3880157470703125,-4.179708480834961,0.7,41.52501009664601
325,5.397629737854004,-1.2058627605438232,0.675,77.88006348025696
326,10.879033088684082,-1.6757047176361084,0.675,104.02444950696771
327,8.595433235168457,3.966670036315918,0.675,69.85189205451928
328,7.736819744110107,-1.413491129875183,0.7,50.249436150408535
329,4.614013195037842,0.46339550614356995,0.675,67.74726237320382
330,7.984777450561523,7.227105617523193,0.675,103.6109222129821
331,3.7826430797576904,-0.680030107498169,0.675,19.82776724292565
332,6.383153915405273,-4.2613019943237305,0.675,77.91657468473215
333,4.604710102081299,-6.124046325683594,0.7,37.54559517028457
334,9.84103012084961,-9.696621894836426,0.675,106.8904945947738
335,11.502262115478516,-10.673583984375,0.675,75.48681147744746
336,4.4103899002075195,-9.5101957321167,0.675,22.19241060525139
337,5.9372944831848145,-13.240610122680664,0.7,73.79801806535481
338,4.052628517150879,-9.517391204833984,0.7,45.30512890018721
339,7.60636043548584,-3.446965456008911,0.675,57.36249555403777
340,4.698983192443848,-4.470669269561768,0.7,62.173485263422364
341,8.631099700927734,-16.320096969604492,0.675,94.65138171680603
342,6.943536281585693,-18.907711029052734,0.7,45.57255212826549
343,5.0175628662109375,-8.64760971069336,0.7,38.70050202394329
344,9.008245468139648,-8.50700569152832,0.7,80.81781956352751
345,10.008934020996094,-4.9499993324279785,0.675,61.888971873642795
346,3.4320523738861084,-8.611849784851074,0.7,38.77727560812887
347,4.679627418518066,-6.768250942230225,0.7,79.36427888144125
348,5.0405988693237305,-4.579578876495361,0.7,53.35563508200057
349,8.668316841125488,-18.370880126953125,0.7,95.87433270149756
350,9.063825607299805,-16.152332305908203,0.675,54.6300750614371
351,4.28380012512207,-3.4215590953826904,0.675,77.89973073577042
352,8.522279739379883,-13.560379028320312,0.675,81.01754703783621
353,5.9894514083862305,-9.430074691772461,0.7,74.83249987395365
354,6.388966083526611,-10.3915433883667,0.675,49.266211619475925
355,9.096460342407227,-12.415472984313965,0.7,76.78532781744673
356,6.202090740203857,-6.913185119628906,0.7,62.52508779951029
357,5.3018388748168945,-10.946196556091309,0.675,58.49964868755108
358,4.807009220123291,-13.242608070373535,0.675,72.0918831149727
359,10.844182968139648,-19.221582412719727,0.7,80.09966125845109
360,5.336779594421387,-11.86897087097168,0.7,42.42381107399235
361,4.323173999786377,-15.341230392456055,0.7,58.58074502843263
362,5.425744533538818,-19.6466121673584,0.7,55.09424659894806
363,6.673707008361816,-14.830033302307129,0.675,53.77935961901606
364,4.310755729675293,-21.150245666503906,0.65,30.08106960178777
365,5.049342155456543,-17.662166595458984,0.675,46.55448863110173
366,6.229752063751221,-24.84414291381836,0.7,99.73049620692422
367,6.899855136871338,-19.407320022583008,0.7,81.0493200936341
368,5.035342693328857,-18.280681610107422,0.675,30.956375839456435
369,4.167840957641602,-17.799585342407227,0.675,37.48635051065952
370,3.729330062866211,-18.0391902923584,0.7,48.45359757478145
371,6.0221991539001465,-12.057464599609375,0.675,45.2918047093209
372,8.837178230285645,-14.727441787719727,0.675,96.9746726481006
373,3.525858163833618,-7.219823837280273,0.675,36.33176251712511
374,4.372988224029541,-12.460891723632812,0.675,92.00640833676582
375,6.848909854888916,-15.78610897064209,0.7,64.22179680647233
376,4.657280921936035,-17.82046890258789,0.675,59.221399357705465
377,6.694266319274902,-16.328323364257812,0.7,64.90849306972946
378,5.215824127197266,-12.6239595413208,0.675,80.35929063418813
379,4.872500896453857,2.2730143070220947,0.675,41.15295881179113
380,2.6427178382873535,-2.029543876647949,0.7,29.915154802588845
381,5.945923805236816,-7.271425724029541,0.7,52.29480272982952
382,6.76731014251709,-17.384479522705078,0.675,63.698748130571694
383,3.4008712768554688,-4.033297061920166,0.675,54.48340485242993
384,6.325021743774414,-3.9848439693450928,0.675,42.24407166888454
385,9.43132495880127,-3.705230951309204,0.7,84.44304392427132
386,4.962486267089844,-5.071409225463867,0.675,46.89014099908917
387,10.389967918395996,1.6513475179672241,0.675,83.22565033329198
388,3.8704581260681152,-1.4938884973526,0.675,42.86232761412814
389,4.176140785217285,0.29500535130500793,0.675,39.74896398474744
390,9.854990005493164,-11.178900718688965,0.7,78.78115158596123
391,6.205193519592285,-12.447186470031738,0.675,54.629627638823784
392,4.963479042053223,-3.7661263942718506,0.675,36.705263202293
393,5.353424549102783,-5.203774452209473,0.7,49.514021541447185
394,4.836050987243652,0.42154186964035034,0.675,62.32298794996326
395,3.2987115383148193,-8.208443641662598,0.675,42.806915529465115
396,6.310759544372559,-11.589237213134766,0.675,68.7733786296107
397,3.975409507751465,-14.519369125366211,0.7,50.34797073997471
398,7.604029655456543,-6.834623336791992,0.7,70.3412097643037
399,4.174834251403809,-7.708335876464844,0.675,62.09070034880396
400,4.275069713592529,2.8039047718048096,0.675,74.76735298655117
401,4.449718475341797,-4.591797828674316,0.675,41.83365468147987
402,3.566025495529175,-6.433166980743408,0.675,39.538001575512716
403,6.953427791595459,-4.829113483428955,0.675,98.75820134595904
404,10.911528587341309,1.9621156454086304,0.675,71.50949777234626
405,4.2285380363464355,-13.075655937194824,0.65,31.800407676359786
406,9.396570205688477,-1.215827226638794,0.675,56.20481525916539
407,8.823969841003418,-3.107539653778076,0.675,76.5562817537523
408,4.280735969543457,-3.5929322242736816,0.675,67.07371958227273
409,9.488183975219727,-8.167174339294434,0.7,64.75693666362893
410,4.215639591217041,-6.9874701499938965,0.675,37.90777119185823
411,7.336535453796387,-2.357170581817627,0.7,54.20031326209124
412,8.452642440795898,-8.978364944458008,0.7,79.67154490863086
413,8.290376663208008,-4.172239780426025,0.675,63.362864922258176
414,5.493502616882324,-6.765735149383545,0.7,63.618791651792705
415,9.524776458740234,-15.38686752319336,0.7,81.8541580548401
416,8.226522445678711,-7.625556468963623,0.7,69.14101538942455
417,5.049593925476074,-8.989167213439941,0.675,62.35211018335072
418,4.40715217590332,-0.915298342704773,0.675,52.4101805526313
419,7.074521541595459,-11.724895477294922,0.675,48.811029250343324
420,4.561183929443359,-11.189099311828613,0.675,38.20035096994564
421,6.521459579467773,-7.46256685256958,0.675,72.43652089248562
